antecedentes,consequências,confiança,lift,convicção
"Simples,Maio",Masculino,0.8552325581395349,1.026955974955709,1.1550659855772918
"Sábado,Maio",Masculino,0.8535825545171339,1.024974664652919,1.1420493463781214
"adulto entre 35 e 53 anos,Maio",Masculino,0.8502994011976048,1.021032282097324,1.1170025320525705
"jovem adulto entre 18 e 35 anos,Maio",Masculino,0.8216799624589396,0.9866663037060339,0.9377294342121134
"Março,Não Guardar Distância De Segurança",Masculino,0.8135376756066413,0.9768891149715905,0.8967814192818093
"Março,Quinta-feira",Masculino,0.8393700787401575,1.0079084447351105,1.0410012443544998
"Março,Segunda-feira",Masculino,0.8322784810126582,0.9993929145568856,0.996985651702102
"Março,Sem Vítimas",Masculino,0.8453105968331304,1.0150417682876918,1.0809786868960822
"Março,Sexta-feira",Masculino,0.8432732316227463,1.0125953174877802,1.066926534907932
"Simples,Março",Masculino,0.8417344173441733,1.0107475224024698,1.0565528215676474
"Sábado,Março",Masculino,0.8279883381924199,0.994241347581651,0.9721198327768997
"adulto entre 35 e 53 anos,Março",Masculino,0.8447457627118644,1.0143635202834824,1.0770459527086924
"jovem adulto entre 18 e 35 anos,Março",Masculino,0.8141176470588235,0.9775855397538953,0.89957946661552
"Março,Não Guardar Distância De Segurança",Sem Vítimas,0.818646232439336,1.4158229527211703,2.3257730741993874
"Sábado,Múltipla",Masculino,0.8213333333333334,0.9862500744029665,0.9359101562242244
"Múltipla,pessoa de idade avançada entre 53 a 70 anos",Masculino,0.8354430379746836,1.0031928876160374,1.0161584526963732
"Novembro,Não Guardar Distância De Segurança",Masculino,0.8273615635179155,0.993488721888432,0.9685904907359036
"Novembro,Segunda-feira",Masculino,0.8282009724473257,0.994496676984721,0.9733230175636024
"Novembro,Sem Vítimas",Masculino,0.8590122414520895,1.0314945864998162,1.1860316784541125
"Novembro,Sexta-feira",Masculino,0.8393077873918418,1.0078336458143584,1.040597706621982
"Simples,Novembro",Masculino,0.8506200676437431,1.0214173356359149,1.1194003456452726
"Sábado,Novembro",Masculino,0.861685214626391,1.0347042699316733,1.2089520831803053
"adulto entre 35 e 53 anos,Novembro",Masculino,0.8657011191573404,1.0395265339038047,1.2451030631295164
"jovem adulto entre 18 e 35 anos,Novembro",Masculino,0.8202459791863767,0.9849443888002817,0.9302487207528896
"Outubro,Não Guardar Distância De Segurança",Masculino,0.8090452261306532,0.9714946198864305,0.875683516697374
"Quarta-feira,Não Guardar Distância De Segurança",Masculino,0.8233418367346939,0.9886618681883119,0.9465509253650262
"Quinta-feira,Não Guardar Distância De Segurança",Masculino,0.8332207967589467,1.0005244392828045,1.0026186998289999
"Segunda-feira,Não Guardar Distância De Segurança",Masculino,0.8419506462984723,1.0110071682899684,1.0579983024027075
"Sem Vítimas,Não Guardar Distância De Segurança",Masculino,0.8430769230769231,1.0123595918571908,1.0655918249298029
"Setembro,Não Guardar Distância De Segurança",Masculino,0.8503937007874015,1.0211455162419505,1.117706599201673
"Sexta-feira,Não Guardar Distância De Segurança",Masculino,0.8333333333333334,1.0006595722432696,1.0032956874723686
"Simples,Não Guardar Distância De Segurança",Masculino,0.8764544832306639,1.0524390819363503,1.353476453736962
"Sábado,Não Guardar Distância De Segurança",Masculino,0.8562925170068028,1.0282287645397679,1.163585531033043
"Terça-feira,Não Guardar Distância De Segurança",Masculino,0.8208734270910437,0.9856978229025486,0.9335072133437811
"adulto entre 35 e 53 anos,Não Guardar Distância De Segurança",Masculino,0.8473366282262493,1.0174746095363196,1.0953246084455535
"jovem adulto entre 18 e 35 anos,Não Guardar Distância De Segurança",Masculino,0.814299706170421,0.9778041547851762,0.9004614072690642
"pessoa de idade avançada entre 53 a 70 anos,Não Guardar Distância De Segurança",Masculino,0.8935395814376706,1.0729547224126195,1.5706865534645773
"Outubro,Quarta-feira",Masculino,0.8205128205128206,0.9852648095933731,0.9316317097957711
"Outubro,Segunda-feira",Masculino,0.8057228915662651,0.9675051888255709,0.8607084450667348
"Outubro,Sem Vítimas",Masculino,0.8385811080111598,1.006961055400481,1.0359131192873137
"Outubro,Sexta-feira",Masculino,0.8088445078459344,0.9712535990789167,0.8747640260175752
"Simples,Outubro",Masculino,0.8294444444444444,0.995989827572801,0.9804192385723469
"Sábado,Outubro",Masculino,0.8365921787709496,1.004572766101204,1.023304433376375
"adulto entre 35 e 53 anos,Outubro",Masculino,0.8505523066926576,1.021335968862721,1.118892799289837
"Sem Vítimas,Quarta-feira",Masculino,0.8414484952287742,1.0104041895604416,1.0546474986367207
"Simples,Quarta-feira",Masculino,0.8656774697383834,1.0394981358828561,1.2448838447755501
"adulto entre 35 e 53 anos,Quarta-feira",Masculino,0.8510818837505303,1.021971880485362,1.122871764184412
"jovem adulto entre 18 e 35 anos,Quarta-feira",Masculino,0.8141275067345105,0.9775973791685217,0.8996271851436342
"Quarta-feira,pessoa de idade avançada entre 53 a 70 anos",Masculino,0.874828060522696,1.05048608739486,1.3358900454073477
"Sem Vítimas,Quinta-feira",Masculino,0.8529128550794416,1.0241704952694957,1.1368495051173544
"Simples,Quinta-feira",Masculino,0.8583758336602588,1.0307303934413214,1.1807020809635573
"adulto entre 35 e 53 anos,Quinta-feira",Masculino,0.8651594670972952,1.0388761227213532,1.2401015059226836
"jovem adulto entre 18 e 35 anos,Quinta-feira",Masculino,0.8128797083839611,0.9760990335320738,0.8936280852703019
"Quinta-feira,pessoa de idade avançada entre 53 a 70 anos",Masculino,0.8790322580645161,1.055534452011449,1.3823185027397076
"Simples,Saída De Pista",Masculino,0.8063694267515924,0.9682815427719587,0.8635823625721594
"Segunda-feira,Sem Vítimas",Masculino,0.8456318914334182,1.0154275761084375,1.0832285856501125
"Setembro,Segunda-feira",Masculino,0.8148148148148148,0.9784226928600858,0.9029661187251313
"Simples,Segunda-feira",Masculino,0.8546567837576539,1.026264589979691,1.1504902136832071
"adulto entre 35 e 53 anos,Segunda-feira",Masculino,0.8486745213549337,1.0190811402153475,1.1050085511658363
"jovem adulto entre 18 e 35 anos,Segunda-feira",Masculino,0.8129048976418762,0.9761292805785344,0.8937483974967386
"Segunda-feira,pessoa de idade avançada entre 53 a 70 anos",Masculino,0.8881118881118881,1.0664371944746454,1.494492534464049
"Setembro,Sem Vítimas",Masculino,0.8490646258503401,1.0195495743723517,1.1078645337723054
"Sexta-feira,Sem Vítimas",Masculino,0.856612619652276,1.0286131410713195,1.1661831571687236
"Simples,Sem Vítimas",Masculino,0.9004734350341925,1.0812808347812912,1.6801137261143166
"Sábado,Sem Vítimas",Masculino,0.8742106592573883,1.0497447172116057,1.3293332084013079
"Terça-feira,Sem Vítimas",Masculino,0.8441123421798506,1.0136029143011445,1.0726695766061334
"adulto entre 35 e 53 anos,Sem Vítimas",Masculino,0.8664056096894636,1.0403724801372334,1.2516689325305694
"jovem adulto entre 18 e 35 anos,Sem Vítimas",Masculino,0.8322419928825623,0.9993490999209012,0.9967688027850924
"Sem Vítimas,pessoa de idade avançada entre 53 a 70 anos",Masculino,0.8961896189618962,1.0761368649111238,1.6107825271413314
"Setembro,Sexta-feira",Masculino,0.8138888888888889,0.9773108488909266,0.8984737499752553
"Simples,Setembro",Masculino,0.8466111771700358,1.0166034940840065,1.0901442805739823
"Sábado,Setembro",Masculino,0.8553654743390358,1.027115579596513,1.1561274678221019
"adulto entre 35 e 53 anos,Setembro",Masculino,0.8652081863091038,1.0389346243361315,1.2405497287507388
"jovem adulto entre 18 e 35 anos,Setembro",Masculino,0.8026509572901325,0.9638164362991137,0.8473106614349973
"Simples,Sexta-feira",Masculino,0.8497954412624197,1.02042713129752,1.1132548127530628
"adulto entre 35 e 53 anos,Sexta-feira",Masculino,0.8535956143179619,1.0249903467505712,1.1421512213112388
"jovem adulto entre 18 e 35 anos,Sexta-feira",Masculino,0.8220785440613029,0.9871449171009038,0.939830146003727
"Sexta-feira,pessoa de idade avançada entre 53 a 70 anos",Masculino,0.8750000000000001,1.0506925508554332,1.3377275832964923
"Sábado,Simples",Masculino,0.8462261196367054,1.0161411202760968,1.087414504446461
"Simples,Terça-feira",Masculino,0.8379983036471587,1.0062612288817816,1.032186400985971
"Masculino,Ultrapassagem Indevida",Simples,0.8058091286307053,1.9302336506653104,2.9997952647765747
"Simples,Ultrapassagem Indevida",Masculino,0.8299145299145299,0.9965543022032971,0.9831289399854862
"adulto entre 35 e 53 anos,Simples",Masculino,0.8780454973751515,1.0543495581762574,1.3711338598661198
"jovem adulto entre 18 e 35 anos,Simples",Masculino,0.8329826670674281,1.0002384951765004,1.001189187828605
"Simples,pessoa de idade avançada entre 53 a 70 anos",Masculino,0.887881286067601,1.0661602895030515,1.4914187118921356
"Sábado,adulto entre 35 e 53 anos",Masculino,0.864477161192903,1.0380568156000396,1.2338580669054333
"jovem adulto entre 18 e 35 anos,Sábado",Masculino,0.8333333333333333,1.0006595722432694,1.003295687472368
"Sábado,pessoa de idade avançada entre 53 a 70 anos",Masculino,0.8842364532019704,1.0617836052275875,1.444461167070147
"adulto entre 35 e 53 anos,Terça-feira",Masculino,0.8486556808326106,1.019058516676537,1.1048709910751104
"jovem adulto entre 18 e 35 anos,Terça-feira",Masculino,0.807205452775073,0.9692854357036071,0.8673271641701368
"Terça-feira,pessoa de idade avançada entre 53 a 70 anos",Masculino,0.8530997304582211,1.0243948936334064,1.1382957188142164
"jovem adulto entre 18 e 35 anos,Ultrapassagem Indevida",Masculino,0.8351498637602179,1.0028408465151895,1.0143512873343226
"Múltipla,Não Guardar Distância De Segurança",Sem Vítimas,0.8548387096774193,1.4784167056256816,2.9056486654251996
"Múltipla,Quinta-feira",Sem Vítimas,0.8073394495412844,1.3962682267428976,2.1892790635807398
"Múltipla,Terça-feira",Sem Vítimas,0.8072139303482586,1.3960511452399835,2.1878536673274454
"Segunda-feira,Não Guardar Distância De Segurança",Sem Vítimas,0.8125734430082255,1.4053202540915204,2.250415929668481
"adulto entre 35 e 53 anos,Não Guardar Distância De Segurança",Sem Vítimas,0.8025809994508512,1.3880386367314237,2.136510205825906
"pessoa de idade avançada entre 53 a 70 anos,Não Guardar Distância De Segurança",Sem Vítimas,0.8107370336669699,1.4021442418008465,2.2285802535453367
"Colisão Lateral,Condutor,Abril",Masculino,0.8801054018445323,1.0568230739264888,1.3946912578599415
"Colisão Lateral,Masculino,Abril",Condutor,0.9709302325581396,1.0830384934782484,3.5608375869137148
"Colisão Lateral,Abril","Masculino,Condutor",0.8246913580246915,1.0525337614266401,1.2347959385265426
"Colisão Lateral,Abril,Sem Vítimas",Condutor,0.9923809523809524,1.1069660162825525,13.58604457216346
"Masculino,Colisão Transversal,Abril",Condutor,0.9327102803738316,1.0404054823241489,1.538314041504223
"Colisão Transversal,Condutor,Abril",Masculino,0.8974820143884891,1.077688762336816,1.6310888954229126
"Dupla,Abril,Colisão Traseira",Condutor,0.9632495164410059,1.0744709250439877,2.816635606539765
"Falta De Atenção,Abril,Colisão Traseira",Condutor,0.9612903225806451,1.0722855132648463,2.674078614203601
"Masculino,Abril,Colisão Traseira",Condutor,0.9809465273509526,1.0942113177027661,5.432748268856495
"Abril,Condutor,Colisão Traseira",Masculino,0.8525641025641024,1.023751716218114,1.1341603423600675
"Abril,Colisão Traseira","Masculino,Condutor",0.8167860798362333,1.0424444448527992,1.181517206259336
"Abril,Colisão Traseira,Não Guardar Distância De Segurança",Condutor,0.966789667896679,1.07841983936416,3.116883029888937
"Abril,Condutor,Não Guardar Distância De Segurança",Colisão Traseira,0.8580786026200874,1.8783964201821568,3.827369045889203
"Abril,Não Guardar Distância De Segurança","Condutor,Colisão Traseira",0.8264984227129338,1.8978457159817734,3.253613381514191
"Abril,Colisão Traseira,Sem Vítimas",Condutor,0.9925625422582827,1.107168573397966,13.917755790289121
"Abril,Simples,Colisão Traseira",Condutor,0.9387755102040817,1.0471710326774901,1.690707768980347
"Abril,adulto entre 35 e 53 anos,Colisão Traseira",Condutor,0.9801699716713881,1.093345097180328,5.219998622012199
"jovem adulto entre 18 e 35 anos,Abril,Colisão Traseira",Condutor,0.9512922465208747,1.0611330113956594,2.1251795280227745
"Dupla,Abril,Colisão Traseira",Masculino,0.8346228239845263,1.0022079816393907,1.0111186557957406
"Dupla,Abril,Colisão Traseira",Sem Vítimas,0.8017408123791102,1.3865855595735335,2.1274560566834713
"Falta De Atenção,Abril,Colisão Traseira",Masculino,0.8301075268817204,0.9967860513184569,0.9842457693558043
"Masculino,Abril,Não Guardar Distância De Segurança",Colisão Traseira,0.8607918263090677,1.884335864015125,3.9019660187999468
"Abril,Colisão Traseira,Não Guardar Distância De Segurança",Masculino,0.8290282902829027,0.9954901131984703,0.9780328464209052
"Abril,Colisão Traseira,Sem Vítimas",Masculino,0.8404327248140636,1.0091844610940237,1.0479338430590632
"Abril,Simples,Colisão Traseira",Masculino,0.8690476190476191,1.043544982482267,1.2769217840557419
"Abril,adulto entre 35 e 53 anos,Colisão Traseira",Masculino,0.8611898016997167,1.0341093823069256,1.2046373390399525
"jovem adulto entre 18 e 35 anos,Abril,Colisão Traseira",Masculino,0.8011928429423459,0.9620655450036683,0.8410962179976689
"Abril,Sem Vítimas,Não Guardar Distância De Segurança",Colisão Traseira,0.8650137741046832,1.89357801456085,4.024007336144536
"Dupla,Abril,Com Vítimas Feridas",Condutor,0.8032,0.8959413238887269,0.525979271086469
"Falta De Atenção,Abril,Com Vítimas Feridas",Condutor,0.8065433854907539,0.8996707527020442,0.5350694304891279
"Masculino,Abril,Com Vítimas Feridas",Condutor,0.8722397476340694,0.9729527318770385,0.8102106768960993
"Abril,Condutor,Com Vítimas Feridas",Masculino,0.8977272727272726,1.0779832664620674,1.6350003795845982
"Dupla,Abril,Com Vítimas Feridas",Masculino,0.8176,0.9817671195193166,0.9167541003950734
"Falta De Atenção,Abril,Com Vítimas Feridas",Masculino,0.8065433854907539,0.9684904309449794,0.8643589072219056
"Falta De Atenção,Dupla,Abril",Condutor,0.9380081300813008,1.0463150471656248,1.6697789675577046
"Masculino,Dupla,Abril",Condutor,0.9536423841059601,1.0637545071368224,2.2329172575746195
"Dupla,Condutor,Abril",Masculino,0.8669950738916256,1.041080303732899,1.257216200968461
"Dupla,Abril","Masculino,Condutor",0.8012139605462824,1.0225701232291384,1.0889617786771912
"Dupla,Abril,Não Guardar Distância De Segurança",Condutor,0.9664804469273742,1.0780749142588149,3.0881294964028694
"Dupla,Abril,Sem Vítimas",Condutor,0.9923312883435582,1.106910617797228,13.49805875969603
"Dupla,adulto entre 35 e 53 anos,Abril",Condutor,0.9493844049247606,1.0590048812594637,2.045075641132873
"jovem adulto entre 18 e 35 anos,Dupla,Abril",Condutor,0.9233870967741936,1.0300057992351084,1.3511134050712978
"Falta De Atenção,Condutor,Abril",Masculino,0.8673361522198731,1.0414898676857538,1.2604484997992835
"Falta De Atenção,Masculino,Abril",Condutor,0.9535153980244043,1.0636128586333058,2.2268174008279358
"Falta De Atenção,Abril,Sem Vítimas",Condutor,0.9884881043745204,1.1026236813764516,8.991804991760821
"Falta De Atenção,Simples,Abril",Condutor,0.8761061946902656,0.9772656174525789,0.835495530152096
"Falta De Atenção,adulto entre 35 e 53 anos,Abril",Condutor,0.9392712550607287,1.0477240186127184,1.704509465053654
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Abril",Condutor,0.933794466403162,1.041614853671833,1.5635055700957432
"Masculino,Abril,Não Guardar Distância De Segurança",Condutor,0.9833971902937421,1.096944945941521,6.2346507838851535
"Abril,Condutor,Não Guardar Distância De Segurança",Masculino,0.8406113537117903,1.009398957153691,1.0491082759414256
"Abril,Não Guardar Distância De Segurança","Masculino,Condutor",0.8096740273396424,1.033367503166845,1.1373665720653514
"Masculino,Segunda-feira,Abril",Condutor,0.9579288025889967,1.068535856054194,2.4604177422994953
"Condutor,Segunda-feira,Abril",Masculino,0.8862275449101796,1.064174491200028,1.4697401737533817
"Segunda-feira,Abril","Masculino,Condutor",0.8199445983379502,1.046475586111646,1.2022432934614926
"Masculino,Abril,Sem Vítimas",Condutor,0.989100817438692,1.1033071412293871,9.497292110445674
"Abril,Condutor,Sem Vítimas",Masculino,0.8629160063391442,1.0361821941422382,1.2198065102024365
"Abril,Sem Vítimas","Masculino,Condutor",0.849785407725322,1.0845606940042953,1.4410743711495297
"Masculino,Simples,Abril",Condutor,0.9134114583333333,1.0188783257399145,1.1954551786805934
"Simples,Condutor,Abril",Masculino,0.9092676604018146,1.091840865734782,1.8429586259165047
"Masculino,adulto entre 35 e 53 anos,Abril",Condutor,0.9594395280235989,1.0702210170924285,2.5520590739191307
"adulto entre 35 e 53 anos,Condutor,Abril",Masculino,0.8874488403819918,1.0656410124053153,1.4856883614489815
"adulto entre 35 e 53 anos,Abril","Masculino,Condutor",0.8270820089001908,1.055584891687389,1.2518674183229828
"jovem adulto entre 18 e 35 anos,Masculino,Abril",Condutor,0.9400342661336379,1.0485751306032614,1.7261978445974264
"jovem adulto entre 18 e 35 anos,Condutor,Abril",Masculino,0.8568453930244664,1.0288926533549745,1.1680794034147994
