id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos
83510401,24/10/16,Segunda,19:50:00,RN,304,"41,3",MOSSORO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83510491,25/10/16,Terça,09:10:00,RN,304,47,MOSSORO,Desobediência à sinalização,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Cruzamento,Urbano,2,0,1,0,1,0,1,2
83510535,25/10/16,Terça,09:30:00,RN,110,"49,3",MOSSORO,Outras,Colisão Transversal,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,2,0,0,2
83510536,22/10/16,Sábado,00:30:00,RN,405,"158,4",PAU DOS FERROS,Ingestão de álcool,Colisão lateral,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,4,0,1,1,2,0,2,2
83510608,22/10/16,Sábado,05:30:00,RN,226,3,NATAL,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Urbano,3,0,2,0,1,0,2,2
83510634,25/10/16,Terça,12:50:00,RN,226,"64,7",SERRA CAIADA,Desobediência à sinalização,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,3,0,1,1,1,0,2,2
83510710,18/10/16,Terça,06:40:00,RN,101,"95,2",NATAL,Defeito mecânico em veículo,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Múltipla,Reta,Urbano,3,0,2,0,1,0,2,3
83510728,17/02/16,Quarta,09:00:00,RN,226,16,MACAIBA,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Urbano,2,0,0,1,1,0,1,2
83510818,26/10/16,Quarta,06:30:00,RN,427,"62,1",JARDIM DO SERIDO,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Curva,Rural,1,0,0,1,0,0,1,1
83510891,26/10/16,Quarta,08:50:00,RN,226,"13,8",MACAIBA,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Urbano,3,0,0,2,1,0,2,2
83511021,28/04/16,Quinta,14:30:00,RN,101,106,NATAL,Falta de atenção,Colisão com objeto móvel,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,1
83511104,27/10/16,Quinta,18:45:00,RN,101,"108,8",PARNAMIRIM,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,1,0,0,2,1
83511182,27/10/16,Quinta,18:50:00,RN,226,"113,7",SANTA CRUZ,Outras,Colisão frontal,Com Vítimas Fatais,Plena noite,Crescente,Ceu Claro,Simples,Curva,Rural,6,1,0,5,0,0,5,2
83511354,28/10/16,Sexta,15:40:00,RN,101,104,PARNAMIRIM,Ingestão de álcool,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,4,0,0,2,2,0,2,2
83511369,28/10/16,Sexta,17:30:00,RN,101,46,MAXARANGUAPE,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Anoitecer,Decrescente,Ceu Claro,Simples,Cruzamento,Rural,3,0,1,1,1,0,2,2
83511393,28/10/16,Sexta,19:35:00,RN,405,"176,2",JOSE DA PENHA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,2,0,1,0,1,0,1,2
83511407,28/10/16,Sexta,20:00:00,RN,427,"100,6",CAICO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,2,0,1,0,1,0,1,2
83511593,29/10/16,Sábado,18:40:00,RN,101,"96,2",NATAL,Falta de atenção,Colisão lateral,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Dupla,Cruzamento,Urbano,2,0,0,0,2,0,0,2
83511606,29/10/16,Sábado,20:11:00,RN,101,"112,1",SAO JOSE DE MIPIBU,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Anoitecer,Crescente,Ceu Claro,Dupla,Reta,Rural,2,0,2,0,0,0,2,1
83511607,29/10/16,Sábado,17:20:00,RN,101,"98,8",NATAL,Animais na Pista,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Ceu Claro,Dupla,Reta,Urbano,3,0,1,0,2,0,1,2
83511611,29/10/16,Sábado,17:50:00,RN,101,112,SAO JOSE DE MIPIBU,Animais na Pista,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Ceu Claro,Dupla,Reta,Rural,4,0,2,0,2,0,2,3
83511671,29/10/16,Sábado,19:30:00,RN,304,"148,3",ANGICOS,Falta de atenção,Colisão Transversal,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Urbano,2,0,0,0,2,0,0,2
83511716,28/10/16,Sexta,16:00:00,RN,405,102,SEVERIANO MELO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,3,0,1,0,2,0,1,2
83511731,01/04/16,Sexta,07:15:00,RN,226,4,NATAL,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Urbano,3,0,0,2,1,0,2,2
83511842,30/10/16,Domingo,21:20:00,RN,406,167,SAO GONCALO DO AMARANTE,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,3,0,3,0,0,0,3,2
83511860,30/10/16,Domingo,21:10:00,RN,110,"47,9",MOSSORO,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Urbano,2,0,1,0,0,1,1,2
83511994,31/10/16,Segunda,11:30:00,RN,405,"10,2",MOSSORO,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,2,0,0,1,0,1,1,2
83512012,28/10/16,Sexta,03:00:00,RN,110,11,AREIA BRANCA,Velocidade incompatível,Capotamento,Com Vítimas Fatais,Plena noite,Decrescente,Ceu Claro,Simples,Curva,Rural,1,1,0,0,0,0,0,1
83512068,31/10/16,Segunda,15:50:00,RN,427,"106,9",CAICO,Dormindo,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,2,0,1,0,1,0,1,1
83512129,31/10/16,Segunda,18:00:00,RN,101,125,SAO JOSE DE MIPIBU,Desobediência à sinalização,Colisão frontal,Com Vítimas Feridas,Plena noite,Crescente,Ignorada,Dupla,Reta,Urbano,2,0,1,1,0,0,2,2
83512324,01/11/16,Terça,13:00:00,RN,304,"47,8",MOSSORO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Cruzamento,Urbano,3,0,2,1,0,0,3,2
83512410,29/10/16,Sábado,22:47:00,RN,101,97,NATAL,Ingestão de álcool,Colisão lateral,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Curva,Urbano,2,0,0,0,2,0,0,2
83512449,02/11/16,Quarta,06:10:00,RN,101,"95,9",NATAL,Ingestão de álcool,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,2,0,0,2
83512552,02/11/16,Quarta,17:30:00,RN,101,79,NATAL,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,0,1,1,2
83512643,03/11/16,Quinta,08:20:00,RN,110,"46,8",MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Cruzamento,Urbano,2,0,2,0,0,0,2,2
83512794,03/11/16,Quinta,18:00:00,RN,101,"66,6",EXTREMOZ,Animais na Pista,Atropelamento de animal,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,1,0,0,0,1,0,0,1
83512863,04/11/16,Sexta,06:15:00,RN,101,106,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,0,1,1,2
83512879,03/11/16,Quinta,16:15:00,RN,101,97,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Sol,Dupla,Reta,Urbano,2,0,0,0,2,0,0,2
83512917,31/10/16,Segunda,12:40:00,RN,427,"99,5",CAICO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Urbano,4,0,1,0,3,0,1,2
83512934,02/11/16,Quarta,00:40:00,RN,101,"96,9",NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,2,0,0,2
83513066,04/11/16,Sexta,22:50:00,RN,304,48,MOSSORO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,1,1,0,1,2
83513163,02/11/16,Quarta,04:00:00,RN,427,"99,6",CAICO,Falta de atenção,Capotamento,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,1,0,0,1,0,0,1,1
83513168,05/11/16,Sábado,07:40:00,RN,406,"146,8",CEARA-MIRIM,Animais na Pista,Atropelamento de animal,Sem Vítimas,Pleno dia,Decrescente,Sol,Simples,Reta,Rural,1,0,0,0,1,0,0,1
83513185,01/11/16,Terça,19:10:00,RN,110,47,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Urbano,3,0,1,1,1,0,2,2
83513202,06/03/16,Domingo,01:30:00,RN,226,"112,5",SANTA CRUZ,Animais na Pista,Atropelamento de animal,Com Vítimas Fatais,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,1,1,0,0,0,0,0,1
83513212,05/11/16,Sábado,11:45:00,RN,101,"97,6",NATAL,Falta de atenção,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Múltipla,Reta,Urbano,2,0,0,0,2,0,0,2
83513237,24/10/16,Segunda,07:00:00,RN,406,150,CEARA-MIRIM,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Urbano,2,0,0,1,1,0,1,2
83513337,01/11/16,Terça,17:00:00,RN,406,152,CEARA-MIRIM,Outras,Colisão Transversal,Sem Vítimas,Anoitecer,Decrescente,Ceu Claro,Simples,Cruzamento,Urbano,3,0,0,0,2,1,0,3
83513370,05/11/16,Sábado,21:30:00,RN,101,"103,2",PARNAMIRIM,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Múltipla,Reta,Urbano,2,0,0,1,0,1,1,1
83513432,27/09/16,Terça,10:30:00,RN,406,96,JOAO CAMARA,Defeito mecânico em veículo,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,2,0,0,0,2,0,0,2
83513534,02/11/16,Quarta,07:30:00,RN,101,"82,9",NATAL,Falta de atenção,Atropelamento de pessoa,Com Vítimas Fatais,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,1,0,1,0,0,1,1
83513545,06/11/16,Domingo,12:35:00,RN,101,31,RIO DO FOGO,Defeito mecânico em veículo,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Sol,Simples,Reta,Rural,1,0,0,0,1,0,0,1
83513665,04/11/16,Sexta,16:20:00,RN,110,"47,2",MOSSORO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Cruzamento,Urbano,3,0,1,0,2,0,1,2
83513674,18/10/16,Terça,11:30:00,RN,406,20,MACAU,Dormindo,Capotamento,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Simples,Reta,Rural,4,1,1,2,0,0,3,1
83513690,07/11/16,Segunda,06:00:00,RN,406,"150,7",CEARA-MIRIM,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Amanhecer,Crescente,Nublado,Simples,Reta,Urbano,2,0,0,1,1,0,1,1
83513700,04/11/16,Sexta,18:20:00,RN,304,"61,9",MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,3,0,2,0,0,1,2,2
83513764,14/10/16,Sexta,10:00:00,RN,101,100,PARNAMIRIM,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83513836,07/11/16,Segunda,18:50:00,RN,427,"98,3",CAICO,Velocidade incompatível,Colisão frontal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Urbano,3,0,2,0,1,0,2,2
83513883,07/11/16,Segunda,15:00:00,RN,101,"2,5",TOUROS,Outras,Colisão frontal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,3,0,0,3,0,0,3,2
83513892,07/11/16,Segunda,20:20:00,RN,304,"35,5",MOSSORO,Desobediência à sinalização,Colisão traseira,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Múltipla,Cruzamento,Urbano,3,0,3,0,0,0,3,2
83514006,05/11/16,Sábado,19:15:00,RN,304,"69,3",LAJES,Ultrapassagem indevida,Colisão frontal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,3,0,2,1,0,0,3,2
83514012,08/11/16,Terça,11:35:00,RN,101,84,SAO GONCALO DO AMARANTE,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Urbano,2,0,0,1,1,0,1,1
83514103,08/11/16,Terça,15:50:00,RN,101,94,NATAL,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Urbano,2,0,0,1,0,1,1,2
83514373,09/11/16,Quarta,16:10:00,RN,101,104,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Cruzamento,Urbano,2,0,1,0,1,0,1,2
83514393,09/11/16,Quarta,18:00:00,RN,101,106,PARNAMIRIM,Desobediência à sinalização,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Cruzamento,Urbano,2,0,1,0,0,1,1,1
83514448,05/11/16,Sábado,02:40:00,RN,304,98,ASSU,Desobediência à sinalização,Colisão Transversal,Com Vítimas Fatais,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,3,1,0,2,0,0,2,2
83514500,09/11/16,Quarta,22:40:00,RN,101,97,NATAL,Outras,Colisão com objeto fixo,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,1,0,0,1,0,0,1,1
83514523,10/11/16,Quinta,11:30:00,RN,226,178,CURRAIS NOVOS,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83514554,02/10/16,Domingo,14:30:00,RN,427,7,CURRAIS NOVOS,Outras,Saída de Pista,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Curva,Rural,1,0,0,1,0,0,1,1
83514605,10/11/16,Quinta,16:25:00,RN,110,"49,3",MOSSORO,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,1,0,1,0,0,0,1,1
83514635,10/11/16,Quinta,08:00:00,RN,101,"102,7",PARNAMIRIM,Não guardar distância de segurança,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Múltipla,Curva,Urbano,2,0,0,0,2,0,0,2
83514680,10/11/16,Quinta,17:30:00,RN,101,98,NATAL,Outras,Colisão com objeto fixo,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Curva,Urbano,1,0,0,0,1,0,0,1
83514732,07/11/16,Segunda,21:20:00,RN,304,"33,6",MOSSORO,Animais na Pista,Atropelamento de animal,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,1,0,0,0,1,0,0,1
83514787,09/11/16,Quarta,17:00:00,RN,101,"101,9",PARNAMIRIM,Defeito mecânico em veículo,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Curva,Urbano,2,0,0,0,2,0,0,2
83514809,11/11/16,Sexta,07:30:00,RN,101,"78,9",NATAL,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,1,1,0,1,2
83514848,07/11/16,Segunda,09:25:00,RN,304,"39,4",MOSSORO,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Curva,Urbano,2,0,2,0,0,0,2,1
83514867,11/11/16,Sexta,15:45:00,RN,304,"35,5",MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Curva,Urbano,2,0,0,0,1,1,0,2
83515200,09/11/16,Quarta,08:35:00,RN,110,46,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Cruzamento,Urbano,4,0,3,0,1,0,3,2
83515225,09/11/16,Quarta,18:25:00,RN,304,32,MOSSORO,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Plena noite,Crescente,Ignorada,Simples,Reta,Urbano,2,0,1,0,1,0,1,2
83515240,12/11/16,Sábado,13:25:00,RN,101,106,PARNAMIRIM,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Urbano,2,0,0,1,1,0,1,2
83515285,12/11/16,Sábado,23:10:00,RN,101,"78,5",NATAL,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Plena noite,Decrescente,Nublado,Dupla,Reta,Urbano,3,0,1,1,1,0,2,2
83515292,12/11/16,Sábado,18:40:00,RN,101,"159,7",CANGUARETAMA,Ingestão de álcool,Colisão com bicicleta,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,1,1,0,1,2
83515297,08/11/16,Terça,18:10:00,RN,405,"20,5",MOSSORO,Ingestão de álcool,Colisão lateral,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,5,0,2,0,3,0,2,3
83515429,09/11/16,Quarta,17:55:00,RN,110,2,AREIA BRANCA,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Plena noite,Decrescente,Ignorada,Simples,Curva,Urbano,2,0,0,1,1,0,1,2
83515559,13/11/16,Domingo,19:40:00,RN,110,100,UPANEMA,Animais na Pista,Atropelamento de animal,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,1,0,0,0,1,0,0,1
83515566,13/11/16,Domingo,17:35:00,RN,406,"105,8",JOAO CAMARA,Ingestão de álcool,Colisão frontal,Com Vítimas Fatais,Anoitecer,Crescente,Ceu Claro,Simples,Reta,Urbano,5,1,0,1,1,2,1,2
83515589,13/11/16,Domingo,18:40:00,RN,304,34,MOSSORO,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Curva,Urbano,2,0,1,0,1,0,1,2
83515612,14/11/16,Segunda,00:20:00,RN,304,112,ASSU,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,4,0,3,0,0,1,3,2
83515622,13/11/16,Domingo,21:50:00,RN,101,"166,4",CANGUARETAMA,Desobediência à sinalização,Colisão frontal,Com Vítimas Fatais,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,8,1,4,1,2,0,5,2
83515681,13/11/16,Domingo,20:30:00,RN,101,67,EXTREMOZ,Ingestão de álcool,Colisão frontal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,3,0,1,1,1,0,2,2
83515704,10/11/16,Quinta,07:40:00,RN,101,103,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,2,0,0,2
83515744,14/11/16,Segunda,11:20:00,RN,101,"83,9",NATAL,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,2,0,0,0,2,1
83515785,14/11/16,Segunda,06:30:00,RN,101,"94,3",NATAL,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,4,0,0,2,1,1,2,3
83515836,14/11/16,Segunda,05:50:00,RN,101,"106,3",PARNAMIRIM,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Urbano,2,0,1,0,1,0,1,1
83515839,14/11/16,Segunda,18:45:00,RN,304,"48,2",MOSSORO,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,1,0,1,0,0,0,1,1
83515873,14/11/16,Segunda,18:30:00,RN,226,103,SANTA CRUZ,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,1,0,0,1,0,0,1,1
83515944,15/11/16,Terça,05:30:00,RN,304,"42,2",MOSSORO,Outras,Atropelamento de pessoa,Com Vítimas Fatais,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Rural,2,1,0,0,0,1,0,1
83516036,28/03/16,Segunda,18:10:00,RN,101,"10,4",PARNAMIRIM,Defeito mecânico em veículo,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,1,0,1,0,0,0,1,1
83516046,09/11/16,Quarta,21:00:00,RN,226,3,NATAL,Desobediência à sinalização,Colisão lateral,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,2,0,0,1,1,0,1,2
83516065,15/11/16,Terça,14:55:00,RN,304,"42,3",MOSSORO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Urbano,3,0,2,0,0,1,2,2
83516249,12/11/16,Sábado,19:45:00,RN,101,108,PARNAMIRIM,Ingestão de álcool,Colisão lateral,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,2,0,0,2
83516462,12/11/16,Sábado,20:15:00,RN,101,"70,8",EXTREMOZ,Outras,Colisão Transversal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,3,0,1,1,1,0,2,2
83516465,15/11/16,Terça,20:20:00,RN,226,"173,7",CURRAIS NOVOS,Ultrapassagem indevida,Colisão Transversal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Urbano,3,0,1,1,1,0,2,2
83516643,09/11/16,Quarta,15:05:00,RN,304,295,MACAIBA,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Urbano,2,0,0,1,1,0,1,2
83516659,15/11/16,Terça,20:15:00,RN,226,"44,3",MACAIBA,Outras,Saída de Pista,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,2,0,2,0,0,0,2,1
83516748,17/11/16,Quinta,11:20:00,RN,101,"95,5",NATAL,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83516795,17/11/16,Quinta,18:15:00,RN,427,"101,1",CAICO,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,2,0,0,2,0,0,2,2
83516954,18/11/16,Sexta,11:00:00,RN,101,104,PARNAMIRIM,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,3,0,2,0,1,0,2,2
83516964,18/11/16,Sexta,18:20:00,RN,226,"7,9",NATAL,Outras,Colisão Transversal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Urbano,2,0,0,1,1,0,1,2
83516990,18/11/16,Sexta,19:45:00,RN,304,"35,3",MOSSORO,Falta de atenção,Colisão Transversal,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Dupla,Cruzamento,Urbano,3,0,0,0,3,0,0,2
83517000,18/11/16,Sexta,15:30:00,RN,101,"139,9",ARES,Outras,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Rural,1,0,0,0,1,0,0,1
83517173,19/11/16,Sábado,13:30:00,RN,226,"244,5",JUCURUTU,Outras,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,2,0,0,0,2,0,0,2
83517413,19/11/16,Sábado,13:55:00,RN,101,"94,5",NATAL,Desobediência à sinalização,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,3,0,1,0,2,0,1,2
83517416,20/11/16,Domingo,02:34:00,RN,101,"101,5",PARNAMIRIM,Ingestão de álcool,Colisão com objeto fixo,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,1,0,0,0,1,0,0,1
83517707,17/11/16,Quinta,06:15:00,RN,427,53,JARDIM DO SERIDO,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,2,0,0,1,0,1,1,1
83517890,22/11/16,Terça,05:20:00,RN,101,"78,8",SAO GONCALO DO AMARANTE,Outras,Queda de motocicleta / bicicleta / veículo,Ignorado,Amanhecer,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,0,2,0,2
83518128,22/11/16,Terça,20:20:00,RN,406,148,CEARA-MIRIM,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,1,0,0,1,0,0,1,1
83518184,22/11/16,Terça,17:40:00,RN,101,108,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,2,0,0,0,2,2
83518203,19/11/16,Sábado,22:10:00,RN,304,"289,6",MACAIBA,Falta de atenção,Tombamento,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,2,0,0,0,2,0,0,2
83518354,11/11/16,Sexta,23:40:00,RN,406,167,SAO GONCALO DO AMARANTE,Falta de atenção,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Rural,1,0,0,1,0,0,1,1
